country_id,code,name,status
56,J,Vysočina,1
56,Z,Zlínský,1
57,AR,Arhus,1
57,BH,Bornholm,1
57,CO,Copenhagen,1
57,FO,FaroeIslands,1
57,FR,Frederiksborg,1
57,FY,Fyn,1
57,KO,Kobenhavn,1
57,NO,Nordjylland,1
57,RI,Ribe,1
57,RK,Ringkobing,1
57,RO,Roskilde,1
57,SO,Sonderjylland,1
57,ST,Storstrom,1
57,VK,Vejle,1
57,VJ,Vestj&aelig;lland,1
57,VB,Viborg,1
58,S,AliSabih,1
58,K,Dikhil,1
58,J,Djibouti,1
58,O,Obock,1
58,T,Tadjoura,1
59,AND,SaintAndrewParish,1
59,DAV,SaintDavidParish,1
59,GEO,SaintGeorgeParish,1
59,JOH,SaintJohnParish,1
59,JOS,SaintJosephParish,1
59,LUK,SaintLukeParish,1
59,MAR,SaintMarkParish,1
59,PAT,SaintPatrickParish,1
59,PAU,SaintPaulParish,1
59,PET,SaintPeterParish,1
60,DN,DistritoNacional,1
60,AZ,Azua,1
60,BC,Baoruco,1
60,BH,Barahona,1
60,DJ,Dajabon,1
60,DU,Duarte,1
60,EL,EliasPina,1
60,SY,ElSeybo,1
60,ET,Espaillat,1
60,HM,HatoMayor,1
60,IN,Independencia,1
60,AL,LaAltagracia,1
60,RO,LaRomana,1
60,VE,LaVega,1
60,MT,MariaTrinidadSanchez,1
60,MN,MonsenorNouel,1
60,MC,MonteCristi,1
60,MP,MontePlata,1
60,PD,Pedernales,1
60,PR,PeraviaBani),1
60,PP,PuertoPlata,1
60,SL,Salcedo,1
60,SM,Samana,1
60,SH,SanchezRamirez,1
60,SC,SanCristobal,1
60,JO,SanJosedeOcoa,1
60,SJ,SanJuan,1
60,PM,SanPedrodeMacoris,1
60,SA,Santiago,1
60,ST,SantiagoRodriguez,1
60,SD,SantoDomingo,1
60,VA,Valverde,1
61,AL,Aileu,1
61,AN,Ainaro,1
61,BA,Baucau,1
61,BO,Bobonaro,1
61,CO,CovaLima,1
61,DI,Dili,1
61,ER,Ermera,1
61,LA,Lautem,1
61,LI,Liquica,1
61,MT,Manatuto,1
61,MF,Manufahi,1
61,OE,Oecussi,1
61,VI,Viqueque,1
62,AZU,Azuay,1
62,BOL,Bolivar,1
62,CAN,Ca&ntilde;ar,1
62,CAR,Carchi,1
62,CHI,Chimborazo,1
62,COT,Cotopaxi,1
62,EOR,ElOro,1
62,ESM,Esmeraldas,1
62,GPS,Gal&aacute;pagos,1
62,GUA,Guayas,1
62,IMB,Imbabura,1
62,LOJ,Loja,1
62,LRO,LosRios,1
62,MAN,Manab&iacute;,1
62,MSA,MoronaSantiago,1
62,NAP,Napo,1
62,ORE,Orellana,1
62,PAS,Pastaza,1
62,PIC,Pichincha,1
62,SUC,Sucumb&iacute;os,1
62,TUN,Tungurahua,1
62,ZCH,ZamoraChinchipe,1
63,DHY,AdDaqahliyah,1
63,BAM,AlBahralAhmar,1
63,BHY,AlBuhayrah,1
63,FYM,AlFayyum,1
63,GBY,AlGharbiyah,1
63,IDR,AlIskandariyah,1
63,IML,AlIsmailiyah,1
63,JZH,AlJizah,1
63,MFY,AlMinufiyah,1
63,MNY,AlMinya,1
63,QHR,AlQahirah,1
63,QLY,AlQalyubiyah,1
63,WJD,AlWadialJadid,1
63,SHQ,AshSharqiyah,1
63,SWY,AsSuways,1
63,ASW,Aswan,1
63,ASY,Asyut,1
63,BSW,BaniSuwayf,1
63,BSD,BurSaid,1
63,DMY,Dumyat,1
63,JNS,JanubSina,1
63,KSH,KafrashShaykh,1
63,MAT,Matruh,1
63,QIN,Qina,1
63,SHS,ShamalSina,1
63,SUH,Suhaj,1
64,AH,Ahuachapan,1
64,CA,Cabanas,1
64,CH,Chalatenango,1
64,CU,Cuscatlan,1
64,LB,LaLibertad,1
64,PZ,LaPaz,1
64,UN,LaUnion,1
64,MO,Morazan,1
64,SM,SanMiguel,1
64,SS,SanSalvador,1
64,SV,SanVicente,1
64,SA,SantaAna,1
64,SO,Sonsonate,1
64,US,Usulutan,1
65,AN,ProvinciaAnnobon,1
65,BN,ProvinciaBiokoNorte,1
65,BS,ProvinciaBiokoSur,1
65,CS,ProvinciaCentroSur,1
65,KN,ProvinciaKie-Ntem,1
65,LI,ProvinciaLitoral,1
65,WN,ProvinciaWele-Nzas,1
66,MA,CentralMaekel),1
66,KE,AnsebaKeren),1
66,DK,SouthernRedSeaDebub-Keih-Bahri),1
66,SK,NorthernRedSeaSemien-Keih-Bahri),1
66,DE,SouthernDebub),1
66,BR,Gash-BarkaBarentu),1
67,HA,HarjumaaTallinn),1
67,HI,HiiumaaKardla),1
67,IV,Ida-VirumaaJohvi),1
67,JA,JarvamaaPaide),1
67,JO,JogevamaaJogeva),1
67,LV,Laane-VirumaaRakvere),1
67,LA,LaanemaaHaapsalu),1
67,PA,ParnumaaParnu),1
67,PO,PolvamaaPolva),1
67,RA,RaplamaaRapla),1
67,SA,SaaremaaKuessaare),1
67,TA,TartumaaTartu),1
67,VA,ValgamaaValga),1
67,VI,ViljandimaaViljandi),1
67,VO,VorumaaVoru),1
68,AF,Afar,1
68,AH,Amhara,1
68,BG,Benishangul-Gumaz,1
68,GB,Gambela,1
68,HR,Hariai,1
68,OR,Oromia,1
68,SM,Somali,1
68,SN,SouthernNations-NationalitiesandPeoplesRegion,1
68,TG,Tigray,1
68,AA,AddisAbaba,1
68,DD,DireDawa,1
71,C,CentralDivision,1
71,N,NorthernDivision,1
71,E,EasternDivision,1
71,W,WesternDivision,1
71,R,Rotuma,1
72,AL,AhvenanmaanLaani,1
72,ES,Etela-SuomenLaani,1
72,IS,Ita-SuomenLaani,1
72,LS,Lansi-SuomenLaani,1
72,LA,LapinLanani,1
72,OU,OulunLaani,1
74,01,Ain,1
74,02,Aisne,1
74,03,Allier,1
74,04,AlpesdeHauteProvence,1
74,05,Hautes-Alpes,1
74,06,AlpesMaritimes,1
74,07,Ard&egrave;che,1
74,08,Ardennes,1
74,09,Ari&egrave;ge,1
74,10,Aube,1
74,11,Aude,1
74,12,Aveyron,1
74,13,BouchesduRh&ocirc;ne,1
74,14,Calvados,1
74,15,Cantal,1
74,16,Charente,1
74,17,CharenteMaritime,1
74,18,Cher,1
74,19,Corr&egrave;ze,1
74,2A,CorseduSud,1
74,2B,HauteCorse,1
74,21,C&ocirc;ted&#039;or,1
74,22,C&ocirc;tesd&#039;Armor,1
74,23,Creuse,1
74,24,Dordogne,1
74,25,Doubs,1
74,26,Dr&ocirc;me,1
74,27,Eure,1
74,28,EureetLoir,1
74,29,Finist&egrave;re,1
74,30,Gard,1
74,31,HauteGaronne,1
74,32,Gers,1
74,33,Gironde,1
74,34,H&eacute;rault,1
74,35,IlleetVilaine,1
74,36,Indre,1
74,37,IndreetLoire,1
74,38,Is&eacute;re,1
74,39,Jura,1
74,40,Landes,1
74,41,LoiretCher,1
74,42,Loire,1
74,43,HauteLoire,1
74,44,LoireAtlantique,1
74,45,Loiret,1
74,46,Lot,1
74,47,LotetGaronne,1
74,48,Loz&egrave;re,1
74,49,MaineetLoire,1
74,50,Manche,1
74,51,Marne,1
74,52,HauteMarne,1
74,53,Mayenne,1
74,54,MeurtheetMoselle,1
74,55,Meuse,1
74,56,Morbihan,1
74,57,Moselle,1
74,58,Ni&egrave;vre,1
74,59,Nord,1
74,60,Oise,1
74,61,Orne,1
74,62,PasdeCalais,1
74,63,PuydeD&ocirc;me,1
74,64,Pyr&eacute;n&eacute;esAtlantiques,1
74,65,HautesPyr&eacute;n&eacute;es,1
74,66,Pyr&eacute;n&eacute;esOrientales,1
74,67,BasRhin,1
74,68,HautRhin,1
74,69,Rh&ocirc;ne,1
74,70,HauteSa&ocirc;ne,1
74,71,Sa&ocirc;neetLoire,1
74,72,Sarthe,1
74,73,Savoie,1
74,74,HauteSavoie,1
74,75,Paris,1
74,76,SeineMaritime,1
74,77,SeineetMarne,1
74,78,Yvelines,1
74,79,DeuxS&egrave;vres,1
74,80,Somme,1
74,81,Tarn,1
74,82,TarnetGaronne,1
74,83,Var,1
74,84,Vaucluse,1
74,85,Vend&eacute;e,1
74,86,Vienne,1
74,87,HauteVienne,1
74,88,Vosges,1
74,89,Yonne,1
74,90,TerritoiredeBelfort,1
74,91,Essonne,1
74,92,HautsdeSeine,1
74,93,SeineSt-Denis,1
74,94,ValdeMarne,1
74,95,ValdOise,1
76,M,ArchipeldesMarquises,1
76,T,ArchipeldesTuamotu,1
76,I,ArchipeldesTubuai,1
76,V,IlesduVent,1
76,S,IlesSous-le-Vent,1
77,C,IlesCrozet,1
77,K,IlesKerguelen,1
77,A,IleAmsterdam,1
77,P,IleSaint-Paul,1
77,D,AdelieLand,1
78,ES,Estuaire,1
78,HO,Haut-Ogooue,1
78,MO,Moyen-Ogooue,1
78,NG,Ngounie,1
78,NY,Nyanga,1
78,OI,Ogooue-Ivindo,1
78,OL,Ogooue-Lolo,1
78,OM,Ogooue-Maritime,1
78,WN,Woleu-Ntem,1
79,BJ,Banjul,1
79,BS,Basse,1
79,BR,Brikama,1
79,JA,Janjangbure,1
79,KA,Kanifeng,1
79,KE,Kerewan,1
79,KU,Kuntaur,1
79,MA,Mansakonko,1
79,LR,LowerRiver,1
79,CR,CentralRiver,1
79,NB,NorthBank,1
79,UR,UpperRiver,1
79,WE,Western,1
80,AB,Abkhazia,1
80,AJ,Ajaria,1
80,TB,Tbilisi,1
80,GU,Guria,1
80,IM,Imereti,1
80,KA,Kakheti,1
80,KK,KvemoKartli,1
80,MM,Mtskheta-Mtianeti,1
80,RL,RachaLechkhumiandKvemoSvanet,1
80,SZ,Samegrelo-ZemoSvaneti,1
80,SJ,Samtskhe-Javakheti,1
80,SK,ShidaKartli,1
81,BAW,Baden-W&uuml;rttemberg,1
81,BAY,Bayern,1
81,BER,Berlin,1
81,BRG,Brandenburg,1
81,BRE,Bremen,1
81,HAM,Hamburg,1
81,HES,Hessen,1
81,MEC,Mecklenburg-Vorpommern,1
81,NDS,Niedersachsen,1
81,NRW,Nordrhein-Westfalen,1
81,RHE,Rheinland-Pfalz,1
81,SAR,Saarland,1
81,SAS,Sachsen,1
81,SAC,Sachsen-Anhalt,1
81,SCN,Schleswig-Holstein,1
81,THE,Th&uuml;ringen,1
82,AS,AshantiRegion,1
82,BA,Brong-AhafoRegion,1
82,CE,CentralRegion,1
82,EA,EasternRegion,1
82,GA,GreaterAccraRegion,1
82,NO,NorthernRegion,1
82,UE,UpperEastRegion,1
82,UW,UpperWestRegion,1
82,VO,VoltaRegion,1
82,WE,WesternRegion,1
84,AT,Attica,1
84,CN,CentralGreece,1
84,CM,CentralMacedonia,1
84,CR,Crete,1
84,EM,EastMacedoniaandThrace,1
84,EP,Epirus,1
84,II,IonianIslands,1
84,NA,NorthAegean,1
84,PP,Peloponnesos,1
84,SA,SouthAegean,1
84,TH,Thessaly,1
84,WG,WestGreece,1
84,WM,WestMacedonia,1
85,A,Avannaa,1
85,T,Tunu,1
85,K,Kitaa,1
86,A,SaintAndrew,1
86,D,SaintDavid,1
86,G,SaintGeorge,1
86,J,SaintJohn,1
86,M,SaintMark,1
86,P,SaintPatrick,1
86,C,Carriacou,1
86,Q,PetitMartinique,1
89,AV,AltaVerapaz,1
89,BV,BajaVerapaz,1
89,CM,Chimaltenango,1
89,CQ,Chiquimula,1
89,PE,ElPeten,1
89,PR,ElProgreso,1
89,QC,ElQuiche,1
89,ES,Escuintla,1
89,GU,Guatemala,1
89,HU,Huehuetenango,1
89,IZ,Izabal,1
89,JA,Jalapa,1
89,JU,Jutiapa,1
89,QZ,Quetzaltenango,1
89,RE,Retalhuleu,1
89,ST,Sacatepequez,1
89,SM,SanMarcos,1
89,SR,SantaRosa,1
89,SO,Solola,1
89,SU,Suchitepequez,1
89,TO,Totonicapan,1
89,ZA,Zacapa,1
90,CNK,Conakry,1
90,BYL,Beyla,1
90,BFA,Boffa,1
90,BOK,Boke,1
90,COY,Coyah,1
90,DBL,Dabola,1
90,DLB,Dalaba,1
90,DGR,Dinguiraye,1
90,DBR,Dubreka,1
90,FRN,Faranah,1
90,FRC,Forecariah,1
90,FRI,Fria,1
90,GAO,Gaoual,1
90,GCD,Gueckedou,1
90,KNK,Kankan,1
90,KRN,Kerouane,1
90,KND,Kindia,1
90,KSD,Kissidougou,1
90,KBA,Koubia,1
90,KDA,Koundara,1
90,KRA,Kouroussa,1
90,LAB,Labe,1
90,LLM,Lelouma,1
90,LOL,Lola,1
90,MCT,Macenta,1
90,MAL,Mali,1
90,MAM,Mamou,1
90,MAN,Mandiana,1
90,NZR,Nzerekore,1
90,PIT,Pita,1
90,SIG,Siguiri,1
90,TLM,Telimele,1
90,TOG,Tougue,1
90,YOM,Yomou,1
91,BF,BafataRegion,1
91,BB,BiomboRegion,1
91,BS,BissauRegion,1
91,BL,BolamaRegion,1
91,CA,CacheuRegion,1
91,GA,GabuRegion,1
91,OI,OioRegion,1
91,QU,QuinaraRegion,1
91,TO,TombaliRegion,1
92,BW,Barima-Waini,1
92,CM,Cuyuni-Mazaruni,1
92,DM,Demerara-Mahaica,1
92,EC,EastBerbice-Corentyne,1
92,EW,EssequiboIslands-WestDemerara,1
92,MB,Mahaica-Berbice,1
92,PM,Pomeroon-Supenaam,1
92,PI,Potaro-Siparuni,1
92,UD,UpperDemerara-Berbice,1
92,UT,UpperTakutu-UpperEssequibo,1
93,AR,Artibonite,1
93,CE,Centre,1
93,GA,GrandAnse,1
93,ND,Nord,1
93,NE,Nord-Est,1
93,NO,Nord-Ouest,1
93,OU,Ouest,1
93,SD,Sud,1
93,SE,Sud-Est,1
94,F,FlatIsland,1
94,M,McDonaldIsland,1
94,S,ShagIsland,1
94,H,HeardIsland,1
95,AT,Atlantida,1
95,CH,Choluteca,1
95,CL,Colon,1
95,CM,Comayagua,1
95,CP,Copan,1
95,CR,Cortes,1
95,PA,ElParaiso,1
95,FM,FranciscoMorazan,1
95,GD,GraciasaDios,1
95,IN,Intibuca,1
95,IB,IslasdelaBahiaBayIslands),1
95,PZ,LaPaz,1
95,LE,Lempira,1
95,OC,Ocotepeque,1
95,OL,Olancho,1
95,SB,SantaBarbara,1
95,VA,Valle,1
95,YO,Yoro,1
96,HCW,CentralandWesternHongKongIsland,1
96,HEA,EasternHongKongIsland,1
96,HSO,SouthernHongKongIsland,1
96,HWC,WanChaiHongKongIsland,1
96,KKC,KowloonCityKowloon,1
96,KKT,KwunTongKowloon,1
96,KSS,ShamShuiPoKowloon,1
96,KWT,WongTaiSinKowloon,1
96,KYT,YauTsimMongKowloon,1
96,NIS,IslandsNewTerritories,1
96,NKT,KwaiTsingNewTerritories,1
96,NNO,NorthNewTerritories,1
96,NSK,SaiKungNewTerritories,1
96,NST,ShaTinNewTerritories,1
96,NTP,TaiPoNewTerritories,1
96,NTW,TsuenWanNewTerritories,1
96,NTM,TuenMunNewTerritories,1
96,NYL,YuenLongNewTerritories,1
97,BK,Bacs-Kiskun,1
97,BA,Baranya,1
97,BE,Bekes,1
97,BS,Bekescsaba,1
97,BZ,Borsod-Abauj-Zemplen,1
97,BU,Budapest,1
97,CS,Csongrad,1
97,DE,Debrecen,1
97,DU,Dunaujvaros,1
97,EG,Eger,1
97,FE,Fejer,1
97,GY,Gyor,1
97,GM,Gyor-Moson-Sopron,1
97,HB,Hajdu-Bihar,1
97,HE,Heves,1
97,HO,Hodmezovasarhely,1
97,JN,Jasz-Nagykun-Szolnok,1
97,KA,Kaposvar,1
97,KE,Kecskemet,1
97,KO,Komarom-Esztergom,1
97,MI,Miskolc,1
97,NA,Nagykanizsa,1
97,NO,Nograd,1
97,NY,Nyiregyhaza,1
97,PE,Pecs,1
97,PS,Pest,1
97,SO,Somogy,1
97,SP,Sopron,1
97,SS,Szabolcs-Szatmar-Bereg,1
97,SZ,Szeged,1
97,SE,Szekesfehervar,1
97,SL,Szolnok,1
97,SM,Szombathely,1
97,TA,Tatabanya,1
97,TO,Tolna,1
97,VA,Vas,1
97,VE,Veszprem,1
97,ZA,Zala,1
97,ZZ,Zalaegerszeg,1
98,AL,Austurland,1
98,HF,Hofuoborgarsvaeoi,1
98,NE,Norourlandeystra,1
98,NV,Norourlandvestra,1
98,SL,Suourland,1
98,SN,Suournes,1
98,VF,Vestfiroir,1
98,VL,Vesturland,1
99,AN,AndamanandNicobarIslands,1
99,AP,AndhraPradesh,1
99,AR,ArunachalPradesh,1
99,AS,Assam,1
99,BI,Bihar,1
99,CH,Chandigarh,1
99,DA,DadraandNagarHaveli,1
99,DM,DamanandDiu,1
99,DE,Delhi,1
99,GO,Goa,1
99,GU,Gujarat,1
99,HA,Haryana,1
99,HP,HimachalPradesh,1
99,JA,JammuandKashmir,1
99,KA,Karnataka,1
99,KE,Kerala,1
99,LI,LakshadweepIslands,1
99,MP,MadhyaPradesh,1
99,MA,Maharashtra,1
99,MN,Manipur,1
99,ME,Meghalaya,1
99,MI,Mizoram,1
99,NA,Nagaland,1
99,OR,Orissa,1
99,PO,Pondicherry,1
99,PU,Punjab,1
99,RA,Rajasthan,1
99,SI,Sikkim,1
99,TN,TamilNadu,1
99,TR,Tripura,1
99,UP,UttarPradesh,1
99,WB,WestBengal,1
100,AC,Aceh,1
100,BA,Bali,1
100,BT,Banten,1
100,BE,Bengkulu,1
100,BD,BoDeTaBek,1
100,GO,Gorontalo,1
100,JK,JakartaRaya,1
100,JA,Jambi,1
100,JB,JawaBarat,1
100,JT,JawaTengah,1
100,JI,JawaTimur,1
100,KB,KalimantanBarat,1
100,KS,KalimantanSelatan,1
100,KT,KalimantanTengah,1
100,KI,KalimantanTimur,1
100,BB,KepulauanBangkaBelitung,1
100,LA,Lampung,1
100,MA,Maluku,1
100,MU,MalukuUtara,1
100,NB,NusaTenggaraBarat,1
100,NT,NusaTenggaraTimur,1
100,PA,Papua,1
100,RI,Riau,1
100,SN,SulawesiSelatan,1
100,ST,SulawesiTengah,1
100,SG,SulawesiTenggara,1
100,SA,SulawesiUtara,1
100,SB,SumateraBarat,1
100,SS,SumateraSelatan,1
100,SU,SumateraUtara,1);
100,YO,Yogyakarta,1
101,TEH,Tehran,1
101,QOM,Qom,1
101,MKZ,Markazi,1
101,QAZ,Qazvin,1
101,GIL,Gilan,1
101,ARD,Ardabil,1
101,ZAN,Zanjan,1
101,EAZ,EastAzarbaijan,1
101,WEZ,WestAzarbaijan,1
101,KRD,Kurdistan,1
101,HMD,Hamadan,1
101,KRM,Kermanshah,1
101,ILM,Ilam,1
101,LRS,Lorestan,1
101,KZT,Khuzestan,1
101,CMB,ChaharMahaalandBakhtiari,1
101,KBA,KohkiluyehandBuyerAhmad,1
101,BSH,Bushehr,1
101,FAR,Fars,1
101,HRM,Hormozgan,1
101,SBL,SistanandBaluchistan,1
101,KRB,Kerman,1
101,YZD,Yazd,1
101,EFH,Esfahan,1
101,SMN,Semnan,1
101,MZD,Mazandaran,1
101,GLS,Golestan,1
101,NKH,NorthKhorasan,1
101,RKH,RazaviKhorasan,1
101,SKH,SouthKhorasan,1
102,BD,Baghdad,1
102,SD,SalahadDin,1
102,DY,Diyala,1
102,WS,Wasit,1
102,MY,Maysan,1
102,BA,AlBasrah,1
102,DQ,DhiQar,1
102,MU,AlMuthanna,1
102,QA,AlQadisyah,1
102,BB,Babil,1
102,KB,AlKarbala,1
102,NJ,AnNajaf,1
102,AB,AlAnbar,1
102,NN,Ninawa,1
102,DH,Dahuk,1
102,AL,Arbil,1
102,TM,AtTamim,1
102,SL,AsSulaymaniyah,1
103,CA,Carlow,1
103,CV,Cavan,1
103,CL,Clare,1
103,CO,Cork,1
103,DO,Donegal,1
103,DU,Dublin,1
103,GA,Galway,1
103,KE,Kerry,1
103,KI,Kildare,1
103,KL,Kilkenny,1
103,LA,Laois,1
103,LE,Leitrim,1
103,LI,Limerick,1
103,LO,Longford,1
103,LU,Louth,1
103,MA,Mayo,1
103,ME,Meath,1
103,MO,Monaghan,1
103,OF,Offaly,1
103,RO,Roscommon,1
103,SL,Sligo,1
103,TI,Tipperary,1
103,WA,Waterford,1
103,WE,Westmeath,1
103,WX,Wexford,1
103,WI,Wicklow,1
104,BS,BeerSheva,1
104,BH,BikaatHayarden,1
104,EA,EilatandArava,1
104,GA,Galil,1
104,HA,Haifa,1
104,JM,JehudaMountains,1
104,JE,Jerusalem,1
104,NE,Negev,1
104,SE,Semaria,1
104,SH,Sharon,1
104,TA,TelAvivGoshDan),1
105,CL,Caltanissetta,1
105,AG,Agrigento,1
105,AL,Alessandria,1
105,AN,Ancona,1
105,AO,Aosta,1
105,AR,Arezzo,1
105,AP,AscoliPiceno,1
105,AT,Asti,1
105,AV,Avellino,1
105,BA,Bari,1
105,BL,Belluno,1
105,BN,Benevento,1
105,BG,Bergamo,1
105,BI,Biella,1
105,BO,Bologna,1
105,BZ,Bolzano,1
105,BS,Brescia,1
105,BR,Brindisi,1
105,CA,Cagliari,1
106,CLA,ClarendonParish,1
106,HAN,HanoverParish,1
106,KIN,KingstonParish,1
106,MAN,ManchesterParish,1
106,POR,PortlandParish,1
106,AND,SaintAndrewParish,1
106,ANN,SaintAnnParish,1
106,CAT,SaintCatherineParish,1
106,ELI,SaintElizabethParish,1
106,JAM,SaintJamesParish,1
106,MAR,SaintMaryParish,1
106,THO,SaintThomasParish,1
106,TRL,TrelawnyParish,1
106,WML,WestmorelandParish,1
107,AI,Aichi,1
107,AK,Akita,1
107,AO,Aomori,1
107,CH,Chiba,1
107,EH,Ehime,1
107,FK,Fukui,1
107,FU,Fukuoka,1
107,FS,Fukushima,1
107,GI,Gifu,1
107,GU,Gumma,1
107,HI,Hiroshima,1
107,HO,Hokkaido,1
107,HY,Hyogo,1
107,IB,Ibaraki,1
107,IS,Ishikawa,1
107,IW,Iwate,1
107,KA,Kagawa,1
107,KG,Kagoshima,1
107,KN,Kanagawa,1
107,KO,Kochi,1
107,KU,Kumamoto,1
107,KY,Kyoto,1
107,MI,Mie,1
107,MY,Miyagi,1
107,MZ,Miyazaki,1
107,NA,Nagano,1
107,NG,Nagasaki,1
107,NR,Nara,1
107,NI,Niigata,1
107,OI,Oita,1
107,OK,Okayama,1
107,ON,Okinawa,1
107,OS,Osaka,1
107,SA,Saga,1
107,SI,Saitama,1
107,SH,Shiga,1
107,SM,Shimane,1
107,SZ,Shizuoka,1
107,TO,Tochigi,1
107,TS,Tokushima,1
107,TK,Tokyo,1
107,TT,Tottori,1
107,TY,Toyama,1
107,WA,Wakayama,1
107,YA,Yamagata,1
107,YM,Yamaguchi,1
107,YN,Yamanashi,1
108,AM,Amman,1
108,AJ,Ajlun,1
108,AA,AlAqabah,1
108,AB,AlBalqa,1
108,AK,AlKarak,1
108,AL,AlMafraq,1
108,AT,AtTafilah,1
108,AZ,AzZarqa,1
108,IR,Irbid,1
108,JA,Jarash,1
108,MA,Maan,1
108,MD,Madaba,1
109,AL,Almaty,1
109,AC,AlmatyCity,1
109,AM,Aqmola,1
109,AQ,Aqtobe,1
109,AS,AstanaCity,1
109,AT,Atyrau,1
109,BA,BatysQazaqstan,1
109,BY,BayqongyrCity,1
109,MA,Mangghystau,1
109,ON,OngtustikQazaqstan,1
109,PA,Pavlodar,1
109,QA,Qaraghandy,1
109,QO,Qostanay,1
109,QY,Qyzylorda,1
109,SH,ShyghysQazaqstan,1
109,SO,SoltustikQazaqstan,1
109,ZH,Zhambyl,1
110,CE,Central,1
110,CO,Coast,1
110,EA,Eastern,1
110,NA,NairobiArea,1
110,NE,NorthEastern,1
110,NY,Nyanza,1
110,RV,RiftValley,1
110,WE,Western,1
111,AG,Abaiang,1
111,AM,Abemama,1
111,AK,Aranuka,1
111,AO,Arorae,1
111,BA,Banaba,1
111,BE,Beru,1
111,bT,Butaritari,1
111,KA,Kanton,1
